,ID,Cond,Sex,Age,Pol,TotCor,variable,value,type,AgeGroup
4835,A2CQP9DZSDUC5V,Training Video,female,37.0,Very liberal,10,Cor17,1,political,35 to 49
4836,AW0MG225VXWCN,Condition,male,32.0,Very liberal,9,Cor17,0,political,25 to 34
4837,A1G10UPKNT2YEX,Training Game,male,30.0,Somewhat liberal,3,Cor17,1,political,25 to 34
4838,A11GWWAXRJQ6Y2,Condition,male,25.0,Somewhat liberal,5,Cor17,0,political,25 to 34
4839,A19ED8FYO6CA36,Training Game,male,41.0,Somewhat liberal,11,Cor17,0,political,35 to 49
4840,A1S88VQY8G8CNC,Condition,male,63.0,Middle of the road,9,Cor17,1,political,50 and over
4841,A18LFH7XW61JO9,Training Video,male,30.0,Middle of the road,4,Cor17,0,political,25 to 34
4842,A250V0QRCNR17F,Training Video,female,29.0,Very Conservative,5,Cor17,0,political,25 to 34
4843,A37JENVKZQ56U6,Training Game,male,34.0,Very liberal,10,Cor17,0,political,25 to 34
4844,A1DX8T0U3UTD0R,Training Game,male,38.0,Very Conservative,6,Cor17,0,political,35 to 49
4845,A70L26UXLTGLC,Training Game,male,43.0,Very Conservative,7,Cor17,1,political,35 to 49
4846,A3OOGICWSLXYB0,Condition,female,25.0,Somewhat liberal,5,Cor17,0,political,25 to 34
4847,A1RWNYJA5X25YH,Condition,female,69.0,Somewhat conservative,11,Cor17,1,political,50 and over
4848,A3MS21UJPMHLK0,Training Game,female,36.0,Very liberal,6,Cor17,1,political,35 to 49
4849,A26L91YL0GDGD8,Training Video,female,53.0,Somewhat liberal,6,Cor17,0,political,50 and over
4850,A1ELYVM5GQIBM0,Training Game,male,40.0,Very liberal,7,Cor17,0,political,35 to 49
4851,AOUMYCLO4I993,Training Video,male,35.0,I do not have a political affiliatione,9,Cor17,1,political,35 to 49
4852,A18JA2145UWXG,Condition,male,32.0,Somewhat conservative,8,Cor17,0,political,25 to 34
4853,A144OK7GGOQZKS,Training Game,female,30.0,I do not have a political affiliatione,10,Cor17,0,political,25 to 34
4854,A1FVXS8IM5QYO8,Condition,female,53.0,Very liberal,10,Cor17,0,political,50 and over
4855,A28L1K6D8QUCML,Training Video,female,43.0,Somewhat conservative,9,Cor17,0,political,35 to 49
4856,A2YYQJ3JWA2KGD,Training Game,female,36.0,Very liberal,6,Cor17,1,political,35 to 49
4857,A2ZJS73XSSMRTD,Condition,male,30.0,Somewhat liberal,4,Cor17,0,political,25 to 34
4858,A33VGSEJ44ORMF,Training Game,female,54.0,Middle of the road,10,Cor17,1,political,50 and over
4859,AV5DCU1VH5S34,Condition,female,47.0,Middle of the road,6,Cor17,1,political,35 to 49
4860,A18MC27WTCEBA2,Training Game,male,31.0,Middle of the road,6,Cor17,0,political,25 to 34
4861,AV3GP5YAMSMSL,Training Game,male,29.0,Very liberal,9,Cor17,0,political,25 to 34
4862,A34DWBBWZRLO1X,Training Video,female,58.0,Very liberal,10,Cor17,0,political,50 and over
4863,A1MJHGH55K3O0,Training Game,female,30.0,Very liberal,6,Cor17,0,political,25 to 34
4864,A3U21PUMQ6NGT2,Training Game,female,37.0,Very liberal,12,Cor17,0,political,35 to 49
4865,A3I9XLIHPPWPN1,Training Game,female,55.0,Somewhat liberal,8,Cor17,0,political,50 and over
4866,A1R0689JPSQ3OF,Training Video,male,46.0,Middle of the road,10,Cor17,0,political,35 to 49
4867,A10BH9PYCYUKDJ,Training Video,female,39.0,Very liberal,9,Cor17,0,political,35 to 49
4868,A2LV5432PV1S39,Training Game,male,32.0,Somewhat conservative,8,Cor17,0,political,25 to 34
4869,A2DQPRIY1W73NY,Training Video,male,39.0,Very Conservative,3,Cor17,0,political,35 to 49
4870,AZACNY1H74YWS,Training Video,female,66.0,Somewhat liberal,9,Cor17,0,political,50 and over
4871,A2WNW8A4MOR7T7,Condition,male,54.0,Middle of the road,13,Cor17,0,political,50 and over
4872,A18WKVB9OP0FAR,Training Game,female,48.0,Somewhat liberal,9,Cor17,0,political,35 to 49
4873,A1EI4NMV2EHSIY,Condition,female,49.0,Middle of the road,10,Cor17,0,political,35 to 49
4874,A3QC57KUVJP5EW,Training Game,male,28.0,Somewhat conservative,11,Cor17,0,political,25 to 34
4875,A9U083CH5ATKH,Condition,female,40.0,Middle of the road,10,Cor17,0,political,35 to 49
4876,A2L366NNL1YG5W,Training Video,female,37.0,Somewhat liberal,4,Cor17,0,political,35 to 49
4877,A2JZQHB8N6LS7T,Condition,female,28.0,Very liberal,7,Cor17,0,political,25 to 34
4878,A1V2M2C00I5SWW,Condition,male,41.0,Somewhat liberal,9,Cor17,0,political,35 to 49
4879,A3Q8KB8HOOIUL7,Training Video,female,53.0,Very Conservative,7,Cor17,0,political,50 and over
4880,A2H8GNSEVUJXYL,Condition,male,59.0,Somewhat conservative,11,Cor17,1,political,50 and over
4881,A309BLCQJHQULO,Condition,female,55.0,Very liberal,11,Cor17,0,political,50 and over
4882,A2I71A09DUDQR9,Training Video,female,35.0,Somewhat liberal,11,Cor17,1,political,35 to 49
4883,A2HM35CWB7IIFM,Training Game,female,55.0,Very liberal,5,Cor17,0,political,50 and over
4884,A3CYV47MM7OA6M,Training Game,female,44.0,Very liberal,8,Cor17,1,political,35 to 49
4885,A3O81LHBBI8NPK,Training Video,female,35.0,Middle of the road,8,Cor17,0,political,35 to 49
4886,A37WDOIQH6JM6V,Training Video,female,49.0,Somewhat conservative,10,Cor17,1,political,35 to 49
4887,A1NZFJHVJ9CNTO,Training Game,male,29.0,Very liberal,9,Cor17,0,political,25 to 34
4888,ALML8V38FDV0,Condition,female,54.0,Very liberal,3,Cor17,0,political,50 and over
4889,A2JLNI234KEKKE,Training Video,female,32.0,Somewhat liberal,10,Cor17,0,political,25 to 34
4890,A27PVIL93ZMY46,Condition,female,39.0,Somewhat liberal,10,Cor17,1,political,35 to 49
4891,A3862RIFFUV141,Training Game,male,48.0,Very liberal,8,Cor17,1,political,35 to 49
4892,A14A8J5H98KLO6,Training Game,male,46.0,Middle of the road,9,Cor17,1,political,35 to 49
4893,A1NF6PELRKACS9,Training Video,male,54.0,Middle of the road,8,Cor17,0,political,50 and over
4894,ABQ65VUI4C9RK,Condition,male,45.0,Middle of the road,6,Cor17,0,political,35 to 49
4895,A2JPOXYZM5AJZZ,Training Game,male,46.0,Somewhat liberal,10,Cor17,1,political,35 to 49
4896,A2F0X4LN9N4O4C,Training Video,female,55.0,Middle of the road,4,Cor17,0,political,50 and over
4897,AV3CA0IYNRCCJ,Condition,female,62.0,Middle of the road,10,Cor17,0,political,50 and over
4898,A1MIR0TP081SKT,Training Video,female,30.0,Very liberal,4,Cor17,0,political,25 to 34
4899,A5V3ZMQI0PU3F,Training Video,female,56.0,Somewhat liberal,9,Cor17,1,political,50 and over
4900,A6PPB69C6ZJHN,Training Video,male,32.0,Middle of the road,11,Cor17,0,political,25 to 34
4901,A4T7PYGN1BE2P,Training Game,male,31.0,Middle of the road,9,Cor17,0,political,25 to 34
4902,A1B5SSGMTAQ9B5,Training Game,female,38.0,Somewhat conservative,3,Cor17,1,political,35 to 49
4903,A2J237J8KM3OCS,Training Game,male,38.0,Very liberal,2,Cor17,0,political,35 to 49
4904,A2OJ5XOEKTKRR9,Training Video,male,34.0,Somewhat liberal,7,Cor17,1,political,25 to 34
4905,A28PS7TGEQCFT4,Training Game,male,29.0,Somewhat liberal,3,Cor17,0,political,25 to 34
4906,A3O8ERBO9IG8N4,Condition,male,35.0,Somewhat liberal,3,Cor17,0,political,35 to 49
4907,A1GPZ5REMDQZ0L,Training Game,male,32.0,Somewhat liberal,11,Cor17,0,political,25 to 34
4908,A3VOMP0WOJTB4I,Training Game,female,29.0,Very liberal,2,Cor17,0,political,25 to 34
4909,A2ZX69756WSLQ4,Training Video,male,37.0,I do not have a political affiliatione,4,Cor17,0,political,35 to 49
4910,AM0JKZVOEOTMA,Condition,male,34.0,Middle of the road,6,Cor17,0,political,25 to 34
4911,A2J7L7S9GCPJ8V,Training Video,female,36.0,Middle of the road,6,Cor17,0,political,35 to 49
4912,AAWX7QFQUNM6D,Training Video,male,33.0,Somewhat conservative,4,Cor17,0,political,25 to 34
4913,A3J9EHZQ9PERAX,Training Game,female,59.0,Middle of the road,10,Cor17,0,political,50 and over
4914,A37WXDYYT7RCZ0,Training Video,male,37.0,Somewhat liberal,12,Cor17,0,political,35 to 49
4915,A9WIOFVRSYW3L,Training Game,female,42.0,Somewhat liberal,8,Cor17,1,political,35 to 49
4916,A2EDI66B0KTBEH,Condition,female,48.0,Somewhat conservative,9,Cor17,0,political,35 to 49
4917,A3DZGDF9HCTAOB,Condition,female,50.0,I do not have a political affiliatione,4,Cor17,0,political,
4918,A3GNQDFPZALU92,Training Video,male,32.0,Very liberal,6,Cor17,0,political,25 to 34
4919,A36H3PO6JZD414,Training Game,male,53.0,Somewhat conservative,3,Cor17,0,political,50 and over
4920,AZNIEFUIVB2H0,Training Video,male,51.0,Very liberal,12,Cor17,0,political,50 and over
4921,AM2W23THD4CI7,Condition,female,54.0,Somewhat liberal,6,Cor17,0,political,50 and over
4922,A31XNLA9REVGXL,Condition,female,45.0,Middle of the road,6,Cor17,0,political,35 to 49
4923,A3R79CYQ817AV3,Training Video,female,37.0,Very liberal,6,Cor17,0,political,35 to 49
4924,A21SF3IKIZB0VN,Condition,female,73.0,Somewhat conservative,8,Cor17,0,political,50 and over
4925,A147F5PJTHOB8A,Training Game,male,42.0,Very liberal,10,Cor17,1,political,35 to 49
4926,A37QFZ8I1TGH2C,Training Game,female,66.0,Somewhat conservative,11,Cor17,0,political,50 and over
4927,A31Z5TPD8QKE26,Condition,male,35.0,Somewhat conservative,10,Cor17,0,political,35 to 49
4928,ANVXAMUEBGV8N,Training Game,female,56.0,Somewhat liberal,9,Cor17,0,political,50 and over
4929,A3TK9CLBA65ZZE,Condition,female,67.0,Somewhat conservative,9,Cor17,1,political,50 and over
4930,A2EOOF9D135HQ1,Training Game,male,43.0,Very Conservative,9,Cor17,1,political,35 to 49
4931,A38ZGWB47QTEY6,Training Video,female,69.0,Very liberal,5,Cor17,0,political,50 and over
4932,A0623383IMO25HCSBET7,Training Video,male,44.0,Somewhat liberal,8,Cor17,0,political,35 to 49
4933,A13XXMDHOULEZ7,Training Video,female,42.0,Somewhat liberal,2,Cor17,0,political,35 to 49
4934,A2IU5TX5S0FA1C,Condition,female,66.0,Somewhat liberal,8,Cor17,0,political,50 and over
4935,A2UF2FRGVW4T89,Training Game,male,46.0,Very liberal,10,Cor17,0,political,35 to 49
4936,AW0K78T4I2T72,Training Game,female,72.0,Somewhat liberal,8,Cor17,0,political,50 and over
